,BackTrend,DoubleMA,LLT,Reverse,RUMI,VNSP
2012-05-11,-0.00044303314210994465,-0.0026148441354244185,0.0013507120314220867,-0.00031849630074446604,0.0,0.00029955077457728094
2012-05-14,-0.006443000166809631,-0.0003764638461531533,0.0023350156844670782,-0.00024652669287440076,-3.0779988093569406e-05,-0.00028256715018947393
2012-05-15,-0.0006261051121886535,0.00022528076624935787,0.0003651489751660661,-4.390061002740868e-06,-0.00042794645531997027,-0.0012688327418759768
2012-05-16,-0.004096850104243624,-0.0029730040809805712,0.0002053166597342386,-8.24397314959331e-05,-0.006028306109963498,-9.06598660562923e-05
2012-05-17,-0.0030531702291022624,0.00031293932732451925,0.0003370630202516757,8.20535928854452e-05,-0.00010224126382047859,-0.00026916964834690875
2012-05-18,-0.0005524264313662581,-0.0003386483144444806,4.057717210965739e-05,-0.0014524797281478441,-0.008414922432667433,0.00010678925081857297
2012-05-21,-0.0022792140089341077,0.0010742870839628876,-0.0006634284032412268,0.0001141892260639462,-0.006324020178416209,-0.00015756888309936305
2012-05-22,0.001424356625712734,-0.00020289197473317644,-3.785971703013725e-05,0.00040182980690711744,-0.0029440135928959586,2.2710149897545007e-05
2012-05-23,-4.157530806134847e-06,0.0006852658351279498,-0.0003514216399650577,0.0003821841653695719,-0.0026855350239986743,0.0007849205571491292
2012-05-24,-0.0018485089433003298,-0.00020003154103977706,0.0010819853453536774,5.265765806779528e-05,-0.0035060890246773604,-0.00013429261161997038
2012-05-25,-0.0011731047810422902,-0.0001528223686678813,-0.0028736254856042876,1.7484846675228355e-05,-0.00027220450240567377,-0.0001427616040199353
2012-05-28,0.0012587368309257706,6.645932677751979e-05,-4.767109241222567e-05,0.0,0.00027678935716076743,-0.0008741685319387878
2012-05-29,3.7562992398808534e-07,0.0014086591478191161,9.092091666396173e-05,0.00038607838831630244,0.00016275397276556834,0.0008489199537206526
2012-05-30,0.00011813556974436552,0.0004904714945600938,-4.490560187535409e-05,0.0016475062563483071,0.0018531422664978033,0.0006889905858048214
2012-05-31,-0.0004702054135362053,7.5063820269376e-05,-0.002838185649128701,4.866104378704562e-05,0.000481273148110864,1.7387306100085835e-05
2012-06-01,0.00023592538999062354,7.688563117784476e-05,-0.00011279274941258117,0.0010318679754445098,-6.556681379164279e-05,6.326643155158844e-05
2012-06-04,-2.2743992675445274e-05,0.0,-0.005200688569754725,5.469582209562906e-05,-0.0003668769365174699,-0.0039824000476300124
2012-06-05,-0.0011732257765269753,-1.9377998498540483e-05,-0.00026054938671858977,0.00019772341553888812,-4.774476541104179e-05,-0.0032707076934485758
2012-06-06,0.0004763958621131181,-4.363405804763861e-05,3.07759594252853e-05,-2.803554124390201e-05,0.0,-0.0025162360002805935
2012-06-07,-1.3429721156126253e-05,-0.0015492032094758857,0.00010004290568801581,-0.00021878385635636002,0.00026351354202761306,-0.000942632655076747
2012-06-08,-0.0002109095495694412,-0.0019478588882899186,-0.0007121546759489892,-1.831855506825799e-05,-3.9239195865475363e-05,-0.00044285816397182686
2012-06-11,0.00010779658670769649,8.679377621383616e-05,-1.1109117003927851e-05,7.741884336883002e-05,-8.282058679597707e-05,0.00013601792079642505
2012-06-12,0.0,-6.384135978435095e-05,-0.0004217405437126368,0.00028917387187561526,-3.68149871861912e-05,-0.0002762605571519884
2012-06-13,0.0002935487034797016,0.0002702104527240503,0.00014619280513863538,0.0002597439585302034,7.150244381612828e-05,0.0007300949458555408
2012-06-14,0.00010870539163289956,-0.00010238116000594112,-2.5019819046507526e-05,8.834460005766224e-05,0.00012372866040699431,5.463521309829502e-05
2012-06-15,7.115268805119524e-05,-6.37032545096978e-05,-0.0003972121394161009,0.0001960382838319756,-0.00024806930227345026,0.0005602481154700113
2012-06-18,-0.00010814346048117572,-0.00011346079167791569,1.5296889321177105e-05,-4.980164510344889e-06,-4.292491185990478e-05,0.00045750280571013884
2012-06-19,0.001643195462116734,-0.00019537337188208943,-0.0010211987356210182,-7.731623971523771e-05,0.0,-0.0006006392245563839
2012-06-20,-0.0003123114599882849,0.00038401387420093343,-5.077959069010831e-05,0.0012732679870710144,1.268275290008548e-05,-0.0001571869784863065
2012-06-21,-0.00024029650211688554,-0.0014445090334267237,-0.0030430073438744406,-0.0001781870546931899,-0.0008262509721999925,-0.00016267134272924646
2012-06-25,-0.0015944217948901526,-0.000880819443180804,-0.0006906078354349542,-7.434192761217999e-05,-0.00012389117491705496,-0.0030233087650570027
2012-06-26,-0.00011518098084926625,-0.0009717665088389176,-0.000672088595593261,-6.282923431876907e-06,-0.0002643306360586671,4.0867129996408054e-05
2012-06-27,-7.747562004766595e-05,0.0014847805705441273,-0.00029368484089722815,-0.00035287113084696335,-0.0003463527748678069,-0.0023635608382797046
2012-06-28,-0.0004898224675629187,-0.0004483048830438483,-0.0002755826591963909,2.3338164370814932e-05,-2.6088406578070248e-05,-0.0019387434061623285
2012-06-29,-0.00010643657749758248,-0.0008681715861879684,6.290387894175535e-05,0.0004100714712660755,-0.00017066155361017312,0.0009814095205194985
2012-07-02,-2.498115545283457e-05,0.00017472317755496037,-6.485027426686754e-05,-0.0005991677947810741,-0.0005577745158479387,-0.00016433627549365405
2012-07-03,0.000174157274344595,-7.672922851701778e-05,-2.0521336152806066e-05,-0.0003867757060018863,-0.00012067297953406249,-0.00012303040414627641
2012-07-04,-3.4799154343528785e-05,-0.00016810231224415707,-5.739935997972489e-05,-0.00013443010017636698,0.0002705751921855167,-0.00011765955255319186
2012-07-05,-5.1217709217216037e-05,-0.00010751099862528212,-0.0003362090603690888,-0.00018723477786713783,8.219323569849969e-05,0.00035601506315126617
2012-07-06,-0.0001563609828599217,9.658992120224303e-05,-0.0013706095995323386,-6.581628325731788e-06,0.0018704769298442856,0.0011856396196208774
2012-07-09,0.0,-0.000493656073667973,-0.004871742134761473,0.00036579106862176416,0.00048276049904055453,-0.0008439914380030727
2012-07-10,-0.0005797781453840355,-0.0003893257985302514,-8.556653663207525e-06,-0.000285061795557946,-3.8587059940746446e-05,-0.00563031553529349
2012-07-11,-0.0001014785222151408,-0.0005075305468789157,0.000523457002130973,0.00029727328993824894,0.00016942562754962846,-0.0010680832896910626
2012-07-12,-0.0004231501631515322,-0.0025514289736373857,0.00019084874263670208,0.00010643627786026202,-5.078743096403366e-05,0.0008409610215036557
2012-07-13,-0.0014486994275963723,-0.00019864932182494065,-9.827421234101867e-05,-2.243426989508122e-05,0.0,0.001192225826896238
2012-07-16,0.0007719664994705188,-0.000369024118847168,-0.0018143207779529223,0.0001814107040747246,-0.00017260057036161094,-0.0010261259448987466
2012-07-17,0.00015037800307637805,-0.0003731573156182286,0.0007568815064477469,0.0,-0.000142560594402083,-0.0002494112511271312
2012-07-18,-4.2363479304448874e-05,-0.00024403628194780223,0.0011810815718938548,0.00033550935363774664,-0.0016641586687326925,0.0004588984990625629
2012-07-19,-0.00029838489153105987,-0.0002575376842963816,0.000776114890362197,0.0007406107170878076,4.0168975213092156e-06,0.001248584361910506
2012-07-20,0.0003380597841508892,0.0002517940631315971,-0.0006044718264423288,5.771060914262868e-05,4.4913312479385224e-05,-0.0002667504145089908
2012-07-23,-0.0003556439498982821,-0.0010856586017977644,-0.003194870839860577,3.561876050640061e-05,0.00010574888109696471,-0.0014778775272574006
2012-07-24,3.132457195181779e-05,-0.00013818348807512695,-0.0005960747168778356,9.532072769018403e-05,-0.0010198536614173899,-0.002094787787371524
2012-07-25,-0.00014158027851984462,7.835413153289917e-05,3.843382172759099e-06,-8.895330525517491e-05,9.994148081245999e-06,-0.00412450464795925
2012-07-26,-7.461893907313273e-05,-0.002376383691454901,-0.00026217810260636406,-0.0002970279737492569,-0.0005337832662253173,-0.001019950779569882
2012-07-27,-0.0005788904280157585,-0.0008636331007791409,0.0018653817059481048,-4.2016102500669785e-06,0.00040150854063276123,0.0003107561084512967
2012-07-30,-0.0026157624706242464,0.0008577886267573404,-0.00035707011722942373,0.0,-0.0008880932339018382,-0.0028200375178635993
2012-07-31,-0.000340452192128774,-0.0006107200058417242,-0.0007388085273576433,0.0001808864732331666,-0.00019630266794087858,-0.0004597462981744401
2012-08-01,0.0037183342507532704,-0.00039918444443088816,-0.00013822534911189712,0.0007864301728946097,0.0007561606671669941,-0.0009357854995696159
2012-08-02,-0.00031885371729548155,0.002496997759149915,-0.0014463081098406128,0.00010010571823803023,-0.0010033874381058104,-0.003058182663837719
2012-08-03,0.000955509820739429,0.0006095579805463715,-0.0010571203487181912,0.00031290310853005073,0.000656922758153219,-0.001070203223836111
2012-08-06,-0.00029069338706104876,-0.00017345244008836762,5.616453391010445e-05,0.00040564797473681093,0.0008928721975089237,0.00018212775489997868
2012-08-07,-4.1623367516020706e-05,0.0,-0.00020327316206254054,0.0014489034489626315,-3.8011665248520366e-05,0.000145924175087618
2012-08-08,3.770839227482377e-05,-0.0006066401840033324,-0.000183769004002877,0.000997271756207183,5.4555305541087076e-06,0.0002566799253695053
2012-08-09,0.004336131898187771,-4.287422284140035e-05,0.0,0.00023144775026465799,0.004037015851667143,-6.356312420363085e-05
2012-08-10,-0.0004796237955662285,-5.603435460689911e-05,-0.00012395480612288962,0.0002821807747889396,0.0,-0.000549020200125997
2012-08-13,-0.0005015780325462465,0.0,-0.004362074058144257,-0.0006353724798247661,-0.00041322196639097486,-0.0014535894191006935
2012-08-14,-0.004673522018154217,-0.001503088172536323,-0.0007647466702365956,-7.782705276987266e-05,0.0016538294298713545,-0.0010523950026920569
2012-08-15,-0.0003046628401162895,-0.0002684686423693197,-0.00019421056218973902,0.0005517768783945546,-0.0005023070073082524,-0.0018208627080290914
2012-08-16,-0.001765399184844285,-0.000691191563468373,-0.0011580807907300137,0.0,0.0,-0.0015322585934395005
2012-08-17,-0.0014417988987012588,-0.0029393624078858046,-0.0005082050313375044,1.2999333085924172e-05,-7.403239316093294e-05,-0.00019385867838454644
2012-08-20,-0.00022433414383683093,-0.0025446259016442515,0.00042079979667338955,-0.00024383731025948572,-9.630787718260591e-05,0.0008385814886376443
2012-08-21,-0.00020562919706170499,-0.002932408140007482,-6.6665548806161085e-06,0.00020781141572100213,-0.0003166236584509676,6.029713957848816e-05
2012-08-22,5.433891054631247e-05,-0.0013817667735069687,-0.00034825645390441294,-8.457283267271522e-05,-0.0002467037994727151,-0.00029651198501562566
2012-08-23,-0.00012105239152645025,-0.00020461639669836762,0.00012760286061140033,0.0,-0.0010048489902048077,-0.0004694604520476128
2012-08-24,-0.0002531394990930616,-0.00043364898349879387,-2.876937758233488e-05,-0.00012670953322416512,-0.0010549765826510563,-0.00021504685971765458
2012-08-27,-0.004716255326103629,-0.0011887044246035956,-0.0009197530739403331,-3.369153344758648e-05,-0.002347336240442452,0.00021006362852210795
2012-08-28,-0.0012626021348166468,-0.0005451845694761678,-7.252780750817792e-05,0.0,-0.002563577309051693,-0.00035593301506709916
2012-08-29,-0.0002632901991123965,-0.0005278227103158535,-0.0002992117336017323,0.00012967400688502538,-0.0001944247702324713,-0.0008270229803556844
2012-08-30,-0.0003418200659887385,-0.0006094022014039764,0.00016463491361457035,-0.0004707931108482941,-0.00175004357502818,-0.0009655555757003671
2012-08-31,-0.0010971849230870284,-4.3616538249414525e-05,-0.00011801406220223544,-0.0005305951677762778,-0.0006555488366800227,-0.00032918134566196764
2012-09-03,-0.0003769816124397101,0.00016189041714383739,-0.0009066984075790694,2.7675175232150798e-06,-0.0017289402322241386,-0.0003861514050131168
2012-09-04,-0.002839358658568583,-6.042333166776603e-05,-0.0007674179256149411,-0.0013730718405574214,-0.003008463003672946,-0.00036241238098314493
2012-09-05,-0.00043924521320156887,-0.003105881476042786,-0.0004372456146991599,0.00024792741258941375,-0.00019817992663180125,-0.004016473873876368
2012-09-06,-0.004394789757255215,-0.00047079266956184324,-0.0005845117247822595,0.00010410285228143273,-7.736093436114201e-06,-0.0020308945338327325
2012-09-07,0.00035216377755173845,-5.391310513186835e-06,0.0,0.0003865220163125943,0.0011137121814132711,0.0010354232101641274
2012-09-10,3.695311873083586e-06,0.0,0.0,0.001769850766240316,-0.0007537977855896226,0.00015584580501465912
2012-09-11,-0.00029149390055961097,0.0,-0.0011749318153764627,-0.0004742814286957123,0.0,-4.944554291322456e-05
2012-09-12,-0.0009607243172769761,0.0,-0.002155695468994852,7.817174247770396e-05,2.7567409922388082e-05,-0.0003284340279619171
2012-09-13,0.00010351853984533344,-1.2597533255679527e-05,-0.00017418140568447137,-0.00013931503644398085,0.0,0.0007437254290275276
2012-09-14,0.0008186133111665748,8.801036300210021e-05,-0.000583326591806866,-2.3537314197057497e-06,0.0,0.0016436712143276437
2012-09-17,-0.00040140138265254855,-0.0006763830903956869,-0.00236210733432336,-0.00048219535809933885,0.0,3.6991391206124765e-05
2012-09-18,-0.002728800274936263,-0.00037021071110911993,-0.007326570126734993,-0.0004696638598607805,0.0002617637979523407,-0.0007250215693698446
2012-09-19,-0.0007776327455884615,-0.0007407045949191583,-0.0005248487316493979,2.463484192256986e-05,-6.032595744868851e-06,0.003204105787896689
2012-09-20,-0.0019033588421383412,-0.004801091997620025,-0.0028258819197655234,-0.0003794117722514524,0.0,-0.003156201741986677
2012-09-21,-0.001989343262943408,-0.003841163261096248,-0.000403189033482049,0.0,0.0,-0.0004222938832994157
2012-09-24,-0.0002813305623524965,-0.003353501003595494,9.784708594941362e-05,0.0001424289357830594,-8.206126030352366e-05,-0.0028535879244858727
2012-09-25,-5.856056563552085e-05,-0.0022365706944983375,-4.7557387195987646e-05,-7.765297305656315e-05,-0.0005314259738459629,-5.365629786128756e-05
2012-09-26,-0.0029372566402461266,-0.0007258179985027571,-0.00014838678924316984,-0.00019585312683793792,-0.0005678135477473181,-0.00017726792992201222
2012-09-27,0.00029042498732453697,-0.00010380798092322271,0.0,2.901770349772622e-05,-0.0007286446567731731,0.0003133335392598998
2012-09-28,0.0,6.87024824770402e-05,0.0,-0.002733528090727715,0.00019791600853476712,0.00027914616234887645
2012-10-08,1.0122788335592549e-05,0.0,-5.510802519745996e-05,-0.004723010155349089,-0.0007600659569703133,-1.5214101550245838e-05
2012-10-09,0.0005318798640097382,-7.3264242147459e-05,0.0,-0.007530010563280122,6.855012657288879e-05,1.639386840852654e-05
2012-10-10,6.547173183508503e-06,0.0,0.0,-0.008148004602620593,0.00022151188805325582,6.285164903642644e-05
2012-10-11,-0.00016050661203131442,0.0,-0.0007496212958170705,-0.006564808612013442,-3.502855067568413e-05,1.6134142199389774e-05
2012-10-12,-0.00029223901802896126,0.0,-0.00031683024632268777,3.957474663873587e-05,0.0,0.00038022107794371255
2012-10-15,0.0007974418555085498,-0.00015801169996281213,-0.0010687616290005744,-9.738662252687963e-05,0.0,-0.00029463813485451585
2012-10-16,-2.8823261593751152e-05,-8.681461364212962e-05,-0.0008205220835729824,-0.002653154579221185,1.3151059290576966e-05,0.0004613370194878577
2012-10-17,0.0001876354914370153,-0.00068104560439371,-3.6918133737263635e-05,-2.7236457387292112e-05,9.736766674273906e-06,0.0010769696102019726
2012-10-18,0.0008935140426982943,0.00017353890311774648,-5.4675053473342745e-05,-0.0018314684006648211,-8.76474445007153e-05,0.001811046931874371
2012-10-19,3.9889719738061776e-05,-0.0006097512445440666,-4.206191929094124e-05,0.0010836997282778146,0.0,0.00018550585443823073
2012-10-22,0.0004961944576401013,0.0,-0.0001012117564961586,-0.0005838174457682916,7.724266991076979e-05,-2.7965091304080274e-05
2012-10-23,-3.2473152463606737e-06,-0.00011750596553543185,0.0008247718673526236,-0.0031466219704872696,0.0,0.0034456086307163903
2012-10-24,-0.00024477985235665627,-5.209528150392755e-05,0.0030819558333138024,1.5241973653134698e-06,-6.233208037331999e-05,0.0016466554815821287
2012-10-25,3.6409750362313154e-06,-0.00026241134660250065,0.0003710100685971761,0.00013986235952555138,0.0,-0.0005822490139446107
2012-10-26,-0.00017410054328592534,-0.0008341754232172886,0.004152704347373143,-0.0006509015592068789,-0.00033777346143996586,0.0004864744271420762
2012-10-29,-0.00048416623779899156,-0.004432943372190109,8.926759396480145e-05,7.931787805889477e-05,-3.206903748073947e-05,-0.00019040357513183212
2012-10-30,-0.0038534355192368806,-0.004086332921177487,0.002836088143410042,-0.0009159430968535838,-0.00035403010921878297,0.0016123857355107212
2012-10-31,-3.070515505050858e-06,-7.853007954934551e-05,9.97847666934243e-05,-0.00042073471743312753,-3.3582730429248225e-05,6.202256176252065e-05
2012-11-01,-5.928099749741441e-05,0.003958886486075734,0.0,0.002979001342393628,-0.00026818546518067013,2.8545958750156257e-05
2012-11-02,0.0003199407557734228,3.9522460934768813e-05,-3.575527706471858e-05,0.0013671600347284435,0.00108531629722944,4.077709808814273e-05
2012-11-05,0.00018686835748164498,0.0,-0.0009448881615062024,0.0002507146669422425,0.00016860376901861384,-0.0003344174042123553
2012-11-06,0.00020335704934915823,2.1386022471839532e-05,-0.00012931254206035586,0.0002720453381749693,-0.001685994454117329,-0.00012059786216777558
2012-11-07,0.00010690911919804536,-0.0004454150425112491,-0.0005140578311730272,0.001481889712964917,0.00015498471489074439,0.0001609352946422572
2012-11-08,-0.00015450828607909396,0.0,-0.0032121058422883804,7.875008504084242e-06,-0.0016552989328369118,-0.001765951979664759
2012-11-09,0.001154902313736369,-2.7765411179890056e-05,-0.0021651747315665883,0.0,-0.0007758353156629506,-0.004045289845461605
2012-11-12,4.8545893805686064e-05,-0.0006484981234888629,-0.0001251218454107934,7.457632800190416e-05,-6.360399476694462e-05,-0.0014765944891011627
2012-11-13,0.0007219804497588372,-0.0011363893183243148,-0.0003847242290023728,-0.0027341661739853744,0.0,-0.0016485622784204726
2012-11-14,0.0003024174216988462,-1.4612867182007997e-05,-0.0001817654716052185,-0.00016503222972575566,0.0009954263931537144,-8.202212771473229e-05
2012-11-15,0.00033835800857869166,-0.0006375251693278439,-0.00033440200266110563,-0.0018209347854368522,-0.00016056168553175575,-0.0007572878428615305
2012-11-16,0.001882429153145,-0.0004287829752977374,0.001346117535499911,-4.012589878163221e-05,-0.0007252732251447795,-0.0005042086235246687
2012-11-19,-0.0015204355419086253,-0.0011435904795360791,0.00011401273990333125,-6.643280993038649e-05,-0.00018879667577467767,-8.741852121409747e-05
2012-11-20,-0.0001657063933338089,-0.0002804346149885773,0.00017863489070303316,-0.000760030587982621,-0.0008000546765769919,0.000151473212956437
2012-11-21,-0.0007191481331433521,0.0019475397620647378,0.00012860214003959232,-0.0001582464000916345,-0.0005224725379037469,-9.198409594093376e-06
2012-11-22,-1.1330467298622327e-06,0.00011063619360719553,-5.036259654033025e-05,4.439173752655734e-05,-0.0017360888192664364,-7.672235482683027e-05
2012-11-23,3.576412383357484e-05,-6.507439063449478e-05,-0.00023519833121702467,-7.595692511262412e-07,-0.00028675979112915815,-0.0001346702630804868
2012-11-26,-5.213454579344912e-06,0.0009022085195708777,-0.0005587603015358383,-0.00040429839560488114,0.0002522506523165883,-0.00038563276116731186
2012-11-27,-0.000591976010606315,-0.0007038913429815594,0.00010802660768363429,-0.0015092032943987048,1.1647464249427886e-05,-0.0003618512019257752
2012-11-28,-0.0009551912955674405,-5.68186471083816e-05,-0.0017604563024016954,-1.0035213855417046e-05,0.0008816236154934361,-0.0011676431022190584
2012-11-29,0.000628146187003792,-0.0005536804514646781,-0.00024319827765330733,-0.0005681113944336039,0.00042673988668065824,-0.0044573442490889814
2012-11-30,0.002111914554950952,0.00051892315541057,-7.427737605081709e-06,-0.0015144559628350114,-4.859795941060769e-06,-0.00032417779520163803
2012-12-03,0.00020549406979500736,-0.00019679678721007767,-0.0001310917841770113,-0.0029345281598642434,-2.613883478368973e-06,-0.00044278143378424615
2012-12-04,0.00022321308740818764,-3.260892963418658e-05,0.0009054008995318573,-0.0007011236871432301,9.430679731054247e-05,-0.0015192757458592587
2012-12-05,0.0004810669694462771,0.0,0.0,0.004580451939239932,0.0006187021539860301,0.00017670579829265733
2012-12-06,6.795853191869249e-06,0.0,0.0,-0.0007162965841415622,-0.00017818947176105731,-0.0008645214181100961
2012-12-07,0.0,0.0,-0.0001864058930906863,-9.23497173343429e-06,0.0,-0.0001623341624394094
2012-12-10,-0.0001384908571947284,0.0,-1.007967180767016e-06,-0.002665448032131867,0.0,8.321120675092472e-05
2012-12-11,-0.00042508300539489106,0.0,-6.295456786987792e-05,-4.217372391087028e-05,0.0,0.0010984087609213066
2012-12-12,9.21339581187511e-07,0.0,-6.447006928328034e-05,0.0001421172914866886,0.0,0.001019927915341389
2012-12-13,-0.00042994354172861435,4.2867750154043526e-05,-0.0005786570199015689,-0.000395992779209847,-2.438618620407997e-05,0.0010757819497160912
2012-12-14,5.741955616058802e-05,-2.9758247827900124e-05,0.0,0.0002379114064218201,0.0,0.01466878498637493
2012-12-17,0.0,0.0,-0.00010193282713382633,0.007724308609539986,0.0,0.003986721907870184
2012-12-18,-3.0368095756588166e-05,-7.085598500044801e-05,8.971020162452999e-05,0.0002500573269975279,0.0,0.0004059396541646628
2012-12-19,-0.00021256649582357187,-1.5647670633814596e-05,0.00034265399706488595,-0.00062189584361507,5.294562420205878e-07,0.00028053436757749034
2012-12-20,-0.00017350923355514034,-0.00019333133715525346,6.493095176677518e-05,-4.5310265583058493e-05,0.0,0.0012077626774649778
2012-12-21,-0.00010249885932956789,-7.476233522838734e-06,-0.00014161898599802136,-0.00010528632889432594,0.0,0.006780098514517039
2012-12-24,-0.00010161477515088342,0.0003133790719388851,0.0054382528013434805,0.000255782412292212,0.0,0.0019382639855505715
2012-12-25,-0.0010748577317254183,-0.0002419378152179842,-0.0004639931493336291,-8.33563957741438e-07,0.0,0.005197488081198049
2012-12-26,-1.8236677426526463e-07,2.4354851258519516e-05,0.0,0.00030827448073666075,0.0,0.01082183979226619
2012-12-27,0.0,0.0,0.0,-0.00037453648020204205,-3.231347456975795e-05,0.0011483005480633613
2012-12-28,1.7283651033057705e-07,0.0,0.0010116772050300087,1.723372393348944e-05,0.0,0.002172693942111935
2012-12-31,0.0,-0.0005940461869663936,0.0,3.3259613993249616e-05,0.0,0.003812124788041468
2013-01-04,0.0,0.0,-0.00021486233107140964,0.0002138261888653558,-6.157950572135134e-05,0.0014732034566234675
2013-01-07,-0.00017969444200407645,9.328131356764714e-06,0.0005285637869663886,2.5581145939316527e-05,0.0,0.00026434288103502617
2013-01-08,0.0,2.7471445905881035e-06,0.0007284374245760849,0.0002826670120974633,0.0,0.0007203505996863244
2013-01-09,0.0,0.0,0.0025662734261285764,0.000630816862825064,0.0,-0.00032144394478043914
2013-01-10,-0.00014650339512933098,3.58658185921736e-05,0.005926962232828522,7.098402805098856e-05,0.0,-0.0021311016269901827
2013-01-11,3.754059408488429e-05,-9.687183684148049e-05,0.016799230865582465,-0.0007220750727796329,0.0,0.004047562161471069
2013-01-14,0.0001466195509684287,0.0011976557530478185,0.00021886189360203643,0.0,5.978488412833908e-05,0.00846411569083568
2013-01-15,0.0004498662766878351,0.0002310374269046948,0.0,0.0009385579204199404,0.0,0.000858239191006261
2013-01-16,0.0,0.001220608223707386,-0.0025821383217216366,0.00012175174554866369,0.0,-3.3461895036917356e-07
2013-01-17,0.007946350909034814,2.936949331308817e-05,0.018850810275698546,0.00048067208362415005,0.0,2.4918228650383785e-06
2013-01-18,0.0004878692065272342,0.0023765876990757533,0.004169305506765176,4.287389988033153e-05,0.0006641894738864736,0.00142739133825938
2013-01-21,0.00020306289014902448,0.00036125003259529384,0.0021721857473843667,7.589675516995658e-05,-0.00013870940516059967,0.002618315412365787
2013-01-22,-0.001036261964150349,0.007909048851979798,0.001762464981142125,9.931992795941054e-05,0.00025933489092496315,0.00011127151320244183
2013-01-23,0.0005074530101383343,0.011630015514596543,0.003942728321211802,-4.2873161767718417e-05,-0.00020277966161396597,4.225278902531487e-05
2013-01-24,0.00044246362558876204,0.0037105108621790705,0.0009439688798733451,-0.0008444142773800446,0.00013623491876356,-0.000416326629334124
2013-01-25,0.0026633492096708577,0.0005240928986403172,0.0014984333292591835,-0.00033553837288858,0.00031011658947026566,-0.0003797662026026786
2013-01-28,0.0058399562887689,0.003719953239615337,2.4662931852400997e-05,0.00022620594909343649,0.00035801763424632264,0.0010059805823559365
2013-01-29,-9.200626613390945e-08,0.002485031902965719,0.0,0.0003784911351836814,0.005066917222945337,-0.0006407666269005364
2013-01-30,0.000516348436573186,0.00015960555254178433,0.00033391395871042444,0.00013415959957692802,0.0006198778236264986,0.003319359246223349
2013-01-31,0.0003050725121294166,0.000153599366414059,-0.0003567199045488879,0.0,0.006009186032916766,0.0027408941287708505
2013-02-01,0.012649708214298953,4.093620050496632e-05,0.000635210539491216,0.00044638861718895726,0.0007824385502744721,0.0015577571851882737
2013-02-04,0.0007509793511791419,7.580920775988131e-05,0.0005708371338510468,0.00021206776929555112,0.0003880178966940669,0.00552396074142372
2013-02-05,0.00029456239361315303,0.00018750919673208834,-0.0019440068943663248,0.0,0.0009375824522235971,0.001367835987272139
