year,code,weight
2009,000783,0.000156881681664439
2009,000792,0.0012238596377287232
2009,000793,0.0004220860668696303
2009,000800,0.00011766643548725499
2009,000807,0.00012504915840167233
2009,000822,5.8269332776694514e-05
2009,000825,0.0004815158905839308
2009,000828,3.0667836568176375e-05
2009,000829,0.0004507864154529686
2009,000839,0.000406044884094534
2009,000858,0.004337871841029968
2009,000876,0.00017642148066759463
2009,000878,0.00013177038454433943
2009,000895,0.00048164380147960916
2009,000897,0.0002766383573746961
2009,000898,0.000247193371016212
2009,000900,8.84285484841524e-05
2009,000912,4.684809855723883e-05
2009,000917,0.00014838130074656416
2009,000927,1.8127123899285425e-05
2009,000932,9.56367228416861e-05
2009,000933,0.00014353215725487593
2009,000937,0.00029147978075309985
2009,000951,3.274011043387965e-05
2009,000959,6.924020500308464e-05
2009,000960,7.993467789883629e-05
2009,000969,0.00010956426862180256
2009,000983,0.0005909140446780908
2009,002024,0.0133242250390911
2009,002097,4.89299372361129e-05
2009,002128,2.473083662353004e-05
2009,002142,9.37194024182409e-05
2009,002146,2.136603544717888e-05
2009,002155,4.44171870016492e-05
2009,002202,0.00027307503892003507
2010,600000,0.002723196534194647
2010,600001,0.0
2010,600004,6.079827381611552e-05
2010,600005,0.0005068575023617118
2010,600006,0.00018130601448617604
2010,600008,0.0002053631699164117
2010,600009,0.0002153127224097129
2010,600010,0.00017066886147743885
2010,600011,0.00031080985031237514
2010,600015,0.00034378822234884207
2010,600016,0.0067201003777919805
2010,600017,9.583528000079586e-05
2010,600018,0.00663106999941724
2010,600019,0.001261527336435464
2010,600022,0.00028911185277458824
2010,600026,0.0001911953267793044
2010,600027,0.00013624176200384213
2010,600028,0.006241777629647865
2010,600029,7.268761312662598e-05
2010,600030,0.0023522531073472412
2010,600031,0.0018397796751401594
2010,600033,8.25711077552653e-05
2010,600036,0.004163690908005773
2010,600037,0.00028886349921352424
2010,600048,0.0019898028688066878
2010,600050,0.000926164910089205
2010,600058,0.00039628112973236695
2010,600066,0.0003800662182033007
2010,600068,0.00019077469383256727
2010,600085,0.0001913132590242788
2010,600087,0.000271419813448653
2010,600089,0.004330791176336722
2010,600096,6.450392624691711e-05
2010,600100,0.0006976642903156661
2010,600102,3.5530429725210684e-05
2010,600104,0.003226812153586455
2010,600108,0.00031620477696313055
2010,600109,0.00014271081262105654
2010,600110,0.0004347716351108152
2010,600111,0.00022874553600942712
2010,600117,4.852212982894417e-05
2010,600118,0.00010500019142614237
2010,600123,0.00031869662899827354
2010,600125,0.0003829843397483875
2010,600132,0.00022714774981332986
2010,600143,0.0002802905389770699
2010,600150,0.00012623905507444858
2010,600151,0.0001521234928774662
2010,600153,0.0004947070390411759
2010,600158,0.00012285283205769483
2010,600169,0.00011101596833320214
2010,600170,4.405617905956423e-05
2010,600176,9.270890781652045e-05
2010,600177,0.0012512165749975857
2010,600183,0.00018085043747269702
2010,600188,8.421331686841597e-05
2010,600196,0.00053475470352293
2010,600208,0.0004563722600671973
2010,600210,0.0002631271075007219
2010,600216,0.00017834645666483707
2010,600219,9.97724443679329e-05
2010,600220,0.0002982543135770682
2010,600221,0.0001336743241147334
2010,600236,7.979262965282836e-05
2010,600251,0.00014983461696605924
2010,600256,0.00036789111547122657
2010,600266,0.00011534578205315317
2010,600269,0.000776302314317514
2010,600270,5.7626983069368504e-05
2010,600271,0.0006322973769692115
2010,600276,0.0008504009490713253
2010,600282,0.00022327935879627386
2010,600299,4.110986991202657e-05
2010,600307,0.00010704292720302287
2010,600308,0.00010444005990805543
2010,600309,0.00324049832924271
2010,600316,0.00016768199989653136
2010,600320,0.0012202340668885552
2010,600325,0.000237760898221276
2010,600331,0.0004250632858080259
2010,600348,0.0005588295590680082
2010,600350,2.2073463216323602e-05
2010,600352,0.00044873498669903346
2010,600357,0.0
2010,600362,8.335998345599828e-05
2010,600376,4.8609767656591975e-05
2010,600380,0.0003135759948919138
2010,600383,0.0008503410821549311
2010,600395,7.601410260654908e-05
2010,600415,0.0003010396360623085
2010,600418,0.00020643402742844815
2010,600426,0.0001491526985381213
2010,600428,0.0003236765417400258
2010,600432,0.0004302532617281333
2010,600456,5.131589931948395e-05
2010,600489,0.00027101491002084024
2010,600497,0.0006627458033591047
2010,600500,0.0003809252170029573
2010,600508,0.00021581465709264304
2010,600516,0.000137370276719153
2010,600518,0.0013545977861917217
2010,600519,0.0034841676675696964
2010,600528,0.0002579037528286207
2010,600547,0.0006380844650767398
2010,600548,5.357488730386495e-05
2010,600549,0.00037853494749102117
2010,600550,0.0004813592682513217
2010,600569,0.0001156101944517039
2010,600582,0.0005025319698490063
2010,600583,0.0022676323850181206
2010,600585,0.00028525333535791496
2010,600588,0.0004619562192665837
2010,600595,0.00022773509352021207
2010,600596,0.00013011092551953792
2010,600597,4.615036548576528e-05
2010,600598,0.00020520968078261074
2010,600600,6.964192515542233e-05
2010,600601,0.23322896773185653
2010,600611,0.013255106914468323
2010,600616,0.005636949447686522
2010,600631,0.0006139820880805694
2010,600635,0.005675235419051969
2010,600638,0.00040547593868379896
2010,600639,0.000155168521731304
2010,600642,0.0005966463376743409
2010,600643,0.00022623470166461916
2010,600649,0.0005885790995973862
2010,600653,0.44850037775957435
2010,600655,0.010955069789848323
2010,600660,0.005992450360101183
2010,600663,0.0006570053064861824
2010,600664,0.0003490297107976072
2010,600674,9.867155912039804e-05
2010,600675,0.0008467295335450183
2010,600685,5.617619141407559e-05
2010,600688,5.889444017271769e-05
2010,600690,0.0007108316752405996
2010,600694,0.00020420650330659385
2010,600717,0.0006285177457440524
2010,600718,0.0002883107162283698
2010,600737,0.00046352671119728907
2010,600739,0.0028099103086828927
2010,600741,0.0020737573231968454
2010,600748,0.0002244010195604817
2010,600770,0.00024755578378175716
2010,600779,0.00015974946139947043
2010,600782,5.6332220881185794e-05
2010,600795,0.015964668992999514
2010,600804,0.00022057174336097087
2010,600808,0.00021588867884894216
2010,600809,0.00014158979534918185
2010,600811,0.000455733985595014
2010,600812,0.0002174424270065586
2010,600816,0.00019362539587432296
2010,600820,0.00031208691846274655
2010,600832,0.0021302904935409693
2010,600835,0.00022361829686092286
2010,600837,0.00599119092668398
2010,600839,0.0006949956493078085
2010,600859,0.00017551231933467503
2010,600874,4.71408224594373e-05
2010,600875,0.00012862179625603015
2010,600879,0.0004931742270601986
2010,600881,0.00308528224122238
2010,600886,0.0007016019359494084
2010,600895,0.0013491522357140047
2010,600900,0.000420133452838364
2010,600970,0.00014592547895734965
2010,600997,0.00022846005682327695
2010,601001,0.00020854771620504303
2010,601005,1.1583713847882306e-05
2010,601006,0.0007611010460818767
2010,601009,0.00012666233724734308
2010,601088,0.0003417044427796127
2010,601111,0.0004130843070444962
2010,601166,0.0008858716309671071
2010,601168,0.00013697947300799791
2010,601169,0.0004204171311708435
2010,601186,0.00012055917869706128
2010,601318,0.001173264980422529
2010,601328,0.0008346530790849761
2010,601333,0.0001436030802896293
2010,601390,0.0001570360448178607
2010,601398,0.007714242505029084
2010,601588,8.52175542116551e-05
2010,601600,0.0003101253032815815
2010,601601,0.0003613611317944003
2010,601628,0.00026059191986014895
2010,601666,0.0003285767365042711
2010,601699,0.0006122952324485336
2010,601727,0.00011071321076489833
2010,601766,8.794357865768163e-05
2010,601808,4.406531736818867e-05
2010,601857,0.0003081019569455072
2010,601866,5.821783118500431e-05
2010,601872,0.00010669282363652387
2010,601898,0.00011212367062237053
2010,601899,0.0003300535841969545
2010,601918,0.00010292963015010639
2010,601919,0.0001650057130831037
2010,601939,0.00030733540334976873
2010,601958,8.078378004238954e-05
2010,601988,0.0043581247517864696
2010,601991,0.0008260392940949644
2010,601998,0.00010449771264922715
2010,000001,0.014796181379792321
2010,000002,0.04571662244714888
2010,000009,0.00020687806729229006
2010,000012,0.0004382874043502402
2010,000021,0.00037408724889286134
2010,000024,0.0003681396009707539
2010,000027,0.00022547147276367484
2010,000031,0.0011242832159684773
2010,000039,0.0018123581239884886
2010,000046,0.00038612681745117493
2010,000059,6.684086564912827e-05
2010,000060,0.0013515789518113777
2010,000061,0.0003865491316704145
2010,000063,0.0018816034966371853
2010,000069,0.0013434953652872396
2010,000089,0.00013102822879452637
2010,000100,6.93938070531321e-05
2010,000157,0.0014076404911829061
2010,000301,8.310546957887494e-05
2010,000338,0.00015685660365594872
2010,000401,0.0003416512208601192
2010,000402,0.0027894219747968256
2010,000422,0.0004431200806927515
2010,000423,0.00045817482710907654
2010,000425,0.00029389726156330427
2010,000488,0.00012120856914152607
2010,000527,0.0
2010,000528,0.00023969762117323615
2010,000538,0.0009541981652319714
2010,000543,6.607246369005288e-05
2010,000559,0.0002039632050780618
2010,000562,0.0
2010,000568,0.0026415560587060662
2010,000612,0.00027775640762712887
2010,000623,0.0012195394572416156
2010,000625,0.0001824214403744063
2010,000629,0.0005823221890170034
2010,000630,0.0002641543975735653
2010,000651,0.00808788686500036
2010,000652,0.0012735330232936507
2010,000667,0.0005370833241812369
2010,000680,0.00012041055087461344
2010,000685,0.00010141883523769048
2010,000686,0.00010081723488385307
2010,000690,0.0009888695996324284
2010,000709,0.0003811901187218143
2010,000717,0.000134977277445139
2010,000718,0.0002958978830277023
2010,000725,0.00016366580871342661
2010,000728,9.579566158656402e-05
2010,000729,0.0001472602141300504
2010,000758,0.0001676891705833621
2010,000768,0.0008064312641936303
2010,000778,0.0002878185160606149
2010,000783,0.00022092524482483368
2010,000792,0.000479719340538979
2010,000793,0.00038686785668605065
2010,000800,0.00033432390961162054
2010,000807,0.00016334357301009782
2010,000822,6.364863398828384e-05
2010,000825,0.0005305560028814248
2010,000839,0.0007501007823198084
2010,000858,0.007629716944289401
2010,000876,0.0002830924640455894
2010,000878,0.0003499690136858477
2010,000895,0.00030749102938723387
2010,000897,0.00021875899345435447
2010,000898,0.0002444897773710764
2010,000900,9.964807906736158e-05
2010,000912,2.5808111527576034e-05
2010,000917,8.317793237352426e-05
2010,000927,0.00011614636461194127
2010,000932,6.639577700328627e-05
2010,000933,0.0005923768740162255
2010,000937,0.00034423892988761403
2010,000951,4.9152741620123466e-05
2010,000959,6.122583120607275e-05
2010,000960,0.00010886711266190101
2010,000968,8.237205465135137e-05
2010,000969,0.00011090005512274419
2010,000983,0.0008578460259697181
2010,000999,5.110765663577544e-05
2010,002001,0.0002869858503088938
2010,002024,0.015106906311451933
2010,002028,0.00033735249724799134
2010,002038,0.0001827306552450219
2010,002122,0.0
2010,002128,6.156729608162023e-05
2010,002142,0.00010273435430256561
2010,002155,5.836086381600208e-05
2010,002194,4.419290133150559e-05
2010,002202,0.0
2010,002242,3.7018187329056445e-05
2010,002244,5.993588903701324e-05
2010,002269,1.9623659058391268e-05
2011,600000,0.004550848613796958
2011,600004,9.056359568305237e-05
2011,600005,0.0004182190516231436
2011,600006,0.00019682215559201083
2011,600008,0.0002997115120171396
2011,600009,0.00024297633512706604
2011,600010,0.00021071316211764308
2011,600011,0.0003465683313913349
2011,600015,0.00047359455423317046
2011,600016,0.009577088318746459
2011,600017,0.00023419923127412744
2011,600018,0.006936865880190733
2011,600019,0.0013266580201455333
2011,600022,0.0003013700229360945
2011,600026,0.00019715284550366228
2011,600027,0.00014701010253449746
2011,600028,0.005585166863601561
2011,600029,0.0005703989090073167
2011,600030,0.003278375478862343
2011,600031,0.016390517471861783
2011,600033,0.00015414868321707734
2011,600036,0.00548464835987599
2011,600037,0.00039319585786810803
2011,600048,0.003187419698298311
2011,600050,0.0010414273944358615
2011,600058,0.0009980095838904542
2011,600062,0.0002453968428376585
2011,600066,0.0006864728848208569
2011,600068,0.0012118435665210115
2011,600085,0.0004741394993398052
2011,600087,0.0005276453544718594
2011,600089,0.0058628995510424985
2011,600096,0.00012291272898778155
2011,600100,0.0014962783116336694
2011,600102,3.327924167562993e-05
2011,600104,0.004585700719869577
2011,600108,0.000550040916372434
2011,600109,0.00020858888228693085
2011,600111,0.0008696243567602513
2011,600118,0.0006682692541304976
2011,600123,0.0005211912591447021
2011,600125,0.0007728621752256985
2011,600132,0.0008190618430793812
2011,600143,0.0014002344269723227
2011,600150,0.0004298585358854666
2011,600151,0.000359153941613864
2011,600153,0.0012642216267599233
2011,600161,0.0003690233236525181
2011,600166,0.0005390352943731225
2011,600169,0.00021287882133420467
2011,600170,6.309567993991865e-05
2011,600177,0.0017279963273462461
2011,600183,0.0003135516000036043
2011,600188,0.00015581190690451592
2011,600196,0.00138300262512054
2011,600208,0.0010125469513343791
2011,600210,0.00031015270522286275
2011,600216,0.0002522937145372432
2011,600219,0.00011124039375144113
2011,600220,0.00043103202626335285
2011,600221,0.0002644163488798232
2011,600236,0.00013633755701364538
2011,600239,0.00036973099944299475
2011,600246,0.0004655087075555476
2011,600251,0.00025042635039552335
2011,600256,0.0018120726317288301
2011,600266,0.0001783825719523301
2011,600269,0.0007729334412377502
2011,600271,0.0013308730620783917
2011,600282,0.0001938762552358237
2011,600300,0.00039956395668594945
2011,600307,0.00010246131809337057
2011,600309,0.004000007814987673
2011,600312,0.00038727190983992395
2011,600316,0.0005269340404662854
2011,600320,0.0011717672361571257
2011,600325,0.00019795707408374631
2011,600331,0.0009280290641496233
2011,600348,0.0030776269294977023
2011,600350,3.0473262066967063e-05
2011,600352,0.000786894602300567
2011,600362,0.0008067270822715613
2011,600369,5.1220907324171776e-05
2011,600376,0.00018666933843976128
2011,600380,0.0006602307178335885
2011,600383,0.002191687257701326
2011,600395,0.00012079990917788251
2011,600415,0.0014459013484811318
2011,600418,0.00039169112194096167
2011,600426,0.00013349705887702026
2011,600428,0.000404405069326144
2011,600432,0.0005990040462863972
2011,600456,9.884973930310989e-05
2011,600489,0.0009414079447790179
2011,600497,0.0010332417469328084
2011,600500,0.0005601996008210321
2011,600508,0.0003598316348195669
2011,600516,0.0002926554746634468
2011,600517,0.0006706888344359337
2011,600518,0.003913783471932095
2011,600519,0.0058554451160562114
2011,600528,0.00031040585350799424
2011,600547,0.0025160200936230463
2011,600549,0.0014225816718342276
2011,600550,0.0010666192062619483
2011,600569,0.00010399776045183056
2011,600583,0.003480356261860098
2011,600585,0.0013482623460409435
2011,600588,0.0013281676335652648
2011,600595,0.0008403603668450571
2011,600596,0.0003294917162161134
2011,600597,7.525326524600777e-05
2011,600598,0.0002911158524488857
2011,600600,9.995525234364719e-05
2011,600601,0.4159162235314339
2011,600611,0.018913285809425185
2011,600631,0.0007919181085340142
2011,600635,0.006553884426357222
2011,600642,0.0006831151748338622
2011,600643,0.00030112221917276053
2011,600649,0.0005689505684819913
2011,600655,0.02722011006214823
2011,600657,0.0002617018001516132
2011,600660,0.006339571301558362
2011,600663,0.0006749056356438224
2011,600664,0.0006767258198291585
2011,600674,0.00021867136560349722
2011,600675,0.0014177317064858995
2011,600688,7.076172248462399e-05
2011,600690,0.0014603551020974908
2011,600694,0.00036628597982695004
2011,600717,0.0010983761601176265
2011,600718,0.0005379006241226892
2011,600737,0.0010918084585633996
2011,600739,0.0033924986182440908
2011,600741,0.002955360570797592
2011,600748,0.00019884272037218637
2011,600779,0.0002490717253065918
2011,600795,0.05263027406237485
2011,600804,0.0005730058940987997
2011,600808,0.00022591311127960289
2011,600809,0.0003561638981941127
2011,600811,0.0007855927628505186
2011,600812,0.00043542938390916003
2011,600820,0.000385535066892585
2011,600832,0.0025213538870448556
2011,600835,0.0002727129197644085
2011,600837,0.00953577133291735
2011,600839,0.0013952086865223214
2011,600863,0.00020146656991912003
2011,600875,0.0009737037538159034
2011,600879,0.0009151253218906153
2011,600881,0.00349321483553008
2011,600886,0.0008060182155394467
2011,600895,0.0014755353482277366
2011,600900,0.0008463183822891631
2011,600970,0.0007633404058739421
2011,600997,0.0002929297776054573
2011,600999,0.0002989368551440952
2011,601001,0.000581122441075122
2011,601003,0.00038784504956609195
2011,601006,0.0010499648471392355
2011,601009,0.0003533370508796391
2011,601088,0.003393470285328361
2011,601099,0.00012798059927928793
2011,601107,6.431098046458894e-05
2011,601111,0.0008818965140225275
2011,601117,5.755945675878474e-05
2011,601139,5.786283337799292e-05
2011,601166,0.00132815671773607
2011,601168,0.0003547280355876588
2011,601169,0.000607334062853301
2011,601179,8.503009014399102e-05
2011,601186,0.00014083702251546586
2011,601288,0.0003301716839243397
2011,601299,0.0001470932451007105
2011,601318,0.002260321177800218
2011,601328,0.0015402743066015624
2011,601333,0.00016284749307294728
2011,601390,0.0005958523478277683
2011,601398,0.01038218940046428
2011,601588,7.810536526783788e-05
2011,601600,0.00032811059255596
2011,601601,0.0012051485514738142
2011,601607,0.0010653461442353157
2011,601618,0.00011649322339314842
2011,601628,0.0038346579617640087
2011,601666,0.0005456578358947989
2011,601668,0.0003590145900735187
2011,601688,8.630309186580011e-05
2011,601699,0.0010504976091169475
2011,601727,0.00014493605958168702
2011,601766,0.00018422773770036127
2011,601788,0.00013790882929269724
2011,601801,1.356828981851132e-05
2011,601808,0.0006239402987118258
2011,601857,0.015984698794844387
2011,601866,0.00028589427182753446
2011,601872,0.0001202660612179363
2011,601877,2.051079044540287e-05
2011,601888,5.3408360897099044e-05
2011,601898,0.0001375379682431728
2011,601899,0.00043012661069569613
2011,601918,0.00021356948916126392
2011,601919,0.000589660029453857
2011,601939,0.000403159344502414
2011,601958,0.000183567781223514
2011,601988,0.005917236501062122
2011,601989,0.00020848255049036427
2011,601991,0.0008835338597656472
2011,601998,0.0011823730192075529
2011,000001,0.015622145064181957
2011,000002,0.05420891560254898
2011,000009,0.000519298758996412
2011,000012,0.00266034041754248
2011,000021,0.001221483143190468
2011,000024,0.00036296286452924847
2011,000027,0.0002680357931732139
2011,000031,0.0009616508021672596
2011,000039,0.004819366907383421
2011,000046,0.0003711411875964481
2011,000059,0.0001037013048773638
2011,000060,0.0038633598817820252
2011,000061,0.001022614478180464
2011,000063,0.0041782907146604865
2011,000069,0.0015029278165732214
2011,000089,0.000151831608212437
2011,000100,8.215316837389647e-05
2011,000157,0.014668025087167018
2011,000338,0.000966105937889551
2011,000401,0.0006527304635085372
2011,000402,0.0036551937592563272
2011,000422,0.0005957003284796797
2011,000423,0.0017156297929958751
2011,000425,0.0006887811123791141
2011,000488,0.00015819264908866092
2011,000527,0.0
2011,000528,0.0006388479144582357
2011,000538,0.0025010182704089078
2011,000562,0.0
2011,000568,0.004264736994008777
2011,000612,0.0003253035871504322
2011,000623,0.0013043734168298156
2011,000625,0.00031868570938598515
2011,000630,0.001375894127218226
2011,000631,5.554193656187666e-05
2011,000651,0.017676906071959812
2011,000652,0.0018967133542962236
2011,000667,0.001125458032968957
2011,000680,0.0002662002425980882
2011,000685,8.852618657109866e-05
2011,000686,0.0002899977952027059
2011,000690,0.0019636188707642874
2011,000709,0.0006655559050439675
2011,000717,0.0001159374033728242
2011,000718,0.0003631131812797266
2011,000725,0.0004189169630631449
2011,000728,0.00021293489490317448
2011,000729,0.00023536096017156012
2011,000758,0.00048569304369052465
2011,000768,0.0009753664540871089
2011,000778,0.0005310294158431099
2011,000780,0.0002541998686842091
2011,000783,0.00039744269151294773
2011,000792,0.000830526324936304
2011,000800,0.000320334920651453
2011,000807,0.00023796572957460516
2011,000825,0.00046159711898479994
2011,000839,0.0009333391469811382
2011,000858,0.012961606365082853
2011,000876,0.0008099599622381076
2011,000878,0.0005585535249077649
2011,000895,0.001663005451097587
2011,000897,0.0002823933615096008
2011,000898,0.00018219921410364196
2011,000900,0.0001448836805166611
2011,000927,0.00012213496145793582
2011,000932,4.909182640561766e-05
2011,000933,0.0011688624006846282
2011,000937,0.0004904517970104357
2011,000951,7.93781961804003e-05
2011,000959,7.113794359947073e-05
2011,000960,0.0002683269128760864
2011,000961,4.5968603552094544e-05
2011,000968,0.0001471200702581101
2011,000969,0.0007649814074394164
2011,000983,0.0014244613073174542
2011,000999,0.00010209233297558447
2011,002001,0.0008944912709255523
2011,002007,0.002039688452382222
2011,002024,0.03808045298577036
2011,002028,0.0005802233788608248
2011,002122,0.0008695911665828862
2011,002128,0.000570089308874799
2011,002142,0.0002653516276147223
2011,002155,0.0002217941711374501
2011,002202,0.00172144004316527
2011,002242,6.887934525846144e-05
2011,002244,7.119690649719307e-05
2011,002304,0.0003685427486922744
2012,600000,0.009989469939165196
2012,600004,0.00012967004101217187
2012,600005,0.001859075926583324
2012,600008,0.0004484529495465802
2012,600009,0.0004489419249604857
2012,600010,0.0010262136903511764
2012,600015,0.0011977834311376306
2012,600016,0.021421373596126843
2012,600018,0.009196542846575863
2012,600019,0.002003661242102076
2012,600026,0.00023493826581731883
2012,600028,0.009717299381223152
2012,600029,0.0006784283034110645
2012,600030,0.0050185662822923045
2012,600031,0.04077744412098436
2012,600036,0.009760358448087706
2012,600037,0.00047861649645427424
2012,600048,0.008060018628824508
2012,600050,0.0019703041122929423
2012,600058,0.0013046289977621448
2012,600062,0.0005011606144279642
2012,600066,0.0017715272266467727
2012,600068,0.0015638012124061316
2012,600085,0.002352286439224417
2012,600089,0.00785603430589955
2012,600096,0.00024174300177127282
2012,600100,0.0037917276120387547
2012,600104,0.009090167730692262
2012,600108,0.0007993627072289924
2012,600109,0.0006388062614837694
2012,600111,0.0020070522004622072
2012,600115,0.00015952448196684103
2012,600118,0.002137431691187477
2012,600123,0.0008364352018081715
2012,600125,0.0017720045687914401
2012,600132,0.0008208068526319402
2012,600143,0.0021160483853765585
2012,600150,0.0008027030307591166
2012,600151,0.0003788415899142707
2012,600153,0.002340147739441612
2012,600161,0.0005047966174193953
2012,600166,0.0011126099445618641
2012,600169,0.0007281990953002206
2012,600170,7.53477534870876e-05
2012,600177,0.0033118320915569684
2012,600183,0.0003857608765197812
2012,600188,0.00023520891973930285
2012,600196,0.002846623270999041
2012,600208,0.0015378370494426039
2012,600216,0.000302912249330673
2012,600219,0.00032998350956758724
2012,600220,0.0006069097286070853
2012,600221,0.000261536634356844
2012,600239,0.0004497078892786173
2012,600256,0.003684586739755056
2012,600266,0.0003371444496310509
2012,600267,0.000753778231682363
2012,600269,0.00103503487289135
2012,600271,0.0019253120776277827
2012,600276,0.004541613756706603
2012,600300,0.0005283209992317148
2012,600307,0.0003146138340399427
2012,600309,0.008675185520248844
2012,600312,0.00045625077801049235
2012,600316,0.0007417539821874183
2012,600320,0.0015786136259106584
2012,600331,0.0009425535423634773
2012,600348,0.0032511508530080747
2012,600352,0.0007499875214892882
2012,600362,0.0007913289840217473
2012,600369,0.0001572597222167907
2012,600376,0.0007407512217026873
2012,600380,0.0006497689684922723
2012,600383,0.0032802555178882216
2012,600395,0.00015992638048747132
2012,600406,0.004995417762646514
2012,600415,0.002479406726262471
2012,600418,0.0004090123473374474
2012,600428,0.0005168809204247751
2012,600432,0.0005950599338501424
2012,600456,0.00012792602605679064
2012,600481,0.0002751191645102236
2012,600489,0.0027638202153661812
2012,600497,0.0018455509599679559
2012,600500,0.0006074059420602997
2012,600508,0.00046942425122799373
2012,600516,0.0007147368338837766
2012,600517,0.0011505711957843653
2012,600518,0.006322266455271453
2012,600519,0.014316847875930272
2012,600528,0.00032800261525790775
2012,600535,0.0009770257838980518
2012,600546,0.00019164458851639153
2012,600547,0.0028890151809146053
2012,600549,0.0017082084136007143
2012,600550,0.0012981213669186757
2012,600582,0.003571524575613096
2012,600583,0.00459667487356521
2012,600585,0.0031386140261147454
2012,600588,0.002017752792721744
2012,600595,0.0009579793531746427
2012,600598,0.0003734553046005789
2012,600600,0.00045893440454525096
2012,600635,0.008690949274552065
2012,600642,0.0017707027104454853
2012,600649,0.0017020831843529748
2012,600655,0.03212425820267812
2012,600660,0.010525422253619535
2012,600664,0.0007215455915310895
2012,600674,0.00032774038634545495
2012,600675,0.0014469895600355985
2012,600690,0.005313007688481188
2012,600694,0.0004840291977604618
2012,600703,0.0013329380013882399
2012,600717,0.0017803277395128725
2012,600718,0.0019240642357252057
2012,600737,0.0007947891005232438
2012,600739,0.005794755120025746
2012,600741,0.005147834936728033
2012,600779,0.00045629098240065115
2012,600795,0.09411525472698944
2012,600804,0.0008376754014330017
2012,600808,0.0003181388075871386
2012,600809,0.0005942441144571632
2012,600811,0.0013758693448536296
2012,600812,0.00034473766606399586
2012,600823,0.0006920869272895305
2012,600827,0.0012676305413302541
2012,600832,0.003060669777378966
2012,600837,0.014357036407266807
2012,600839,0.0030503151288161856
2012,600859,0.0004751389424212576
2012,600863,0.00033434020467761874
2012,600875,0.0012163637040078184
2012,600879,0.0013755049505327103
2012,600881,0.004724242803905287
2012,600887,0.009296711220546523
2012,600893,0.0006944386753205465
2012,600895,0.0021982326464905027
2012,600900,0.0014052416851059741
2012,600970,0.000836926543160859
2012,600971,0.00042047870917544196
2012,600997,0.000547218735410394
2012,600998,8.291941505191138e-05
2012,600999,0.000517613262474796
2012,601001,0.0006571289991971749
2012,601006,0.0019812011680019758
2012,601009,0.0006294632108800755
2012,601018,0.00011539143834848992
2012,601088,0.006837160062219655
2012,601098,5.5064308705428496e-05
2012,601101,0.00021555363639452952
2012,601106,0.00011310986647074901
2012,601107,6.48931294885023e-05
2012,601111,0.0008326840636053738
2012,601117,0.00013478204067630638
2012,601118,8.31222088791563e-05
2012,601158,4.821321675062216e-05
2012,601166,0.004251228353660159
2012,601168,0.0003562751115921199
2012,601169,0.0009442497397545812
2012,601179,8.514625472234729e-05
2012,601186,0.0006242245737920339
2012,601268,3.605719879661979e-05
2012,601288,0.0008485460148319224
2012,601299,0.00017140499566395932
2012,601318,0.0026618990902042257
2012,601328,0.0028874126682545413
2012,601333,0.00031614886547201093
2012,601369,0.00014871823213530856
2012,601377,0.00022165176796334652
2012,601390,0.0006711816717418112
2012,601398,0.02028247741953292
2012,601519,1.8714313604364124e-05
2012,601558,0.00010268405770739204
2012,601600,0.0009712324034389018
2012,601601,0.001938714434119384
2012,601607,0.0013685183333128962
2012,601618,0.0001504775920166236
2012,601628,0.006062671806340897
2012,601666,0.0008742758554271165
2012,601668,0.0005868942533154912
2012,601688,0.00021639385205251505
2012,601699,0.0029478819631861344
2012,601717,0.00015717410991492107
2012,601718,6.117658382615845e-05
2012,601727,0.0008053730493605278
2012,601766,0.0006564388685993696
2012,601788,0.00018784989050194814
2012,601808,0.0006726745585849819
2012,601818,0.0006899833912287747
2012,601857,0.027442858820363656
2012,601866,0.00029171977343125005
2012,601888,8.946063779629485e-05
2012,601898,0.001322168646237145
2012,601899,0.0014701394970080914
2012,601918,0.0003327593596511874
2012,601919,0.00057138800417885
2012,601933,0.00023453987909651734
2012,601939,0.0007870571758449054
2012,601958,0.0007116109057155743
2012,601988,0.010593061753918616
2012,601989,0.00043643288206958653
2012,601998,0.0021876626562226447
2012,000001,0.028877265507859864
2012,000002,0.09340172713229383
2012,000009,0.0006477788387119717
2012,000012,0.002504129972490953
2012,000021,0.0010348985446191278
2012,000024,0.0007744630242975361
2012,000027,0.0016473368613647394
2012,000031,0.0011122537291953383
2012,000039,0.0052503170112758535
2012,000059,0.00015557696173827237
2012,000060,0.004683376374028644
2012,000061,0.0014801435275696275
2012,000063,0.0074120885073716315
2012,000069,0.005398693508409913
2012,000100,0.0004711383132648034
2012,000157,0.030970735065994414
2012,000338,0.0011055054056186924
2012,000401,0.0008847033930684858
2012,000402,0.0065055287548155425
2012,000422,0.0010565711226404434
2012,000423,0.002761278461496117
2012,000425,0.002020631649236663
2012,000527,0.0197621137902162
2012,000528,0.0009014696140619249
2012,000536,2.7489937717887274e-05
2012,000538,0.004155770540099147
2012,000559,0.0017943635035771895
2012,000562,0.0007833772540278626
2012,000568,0.00771326653864571
2012,000612,0.00031419091406224674
2012,000623,0.00220285405101799
2012,000625,0.0009818253964132394
2012,000630,0.0014448993688007564
2012,000651,0.03227493661364129
2012,000680,0.00025187265099415847
2012,000685,0.00013835071513110966
2012,000686,0.0003173373369103639
2012,000690,0.0020376247484027634
2012,000709,0.0013169237734001063
2012,000718,0.0005801679679290036
2012,000725,0.000878909958531449
