,10_20,10_30,10_60,5_20,5_30,5_60
2016-08-01,8.021334262194848e-05,-0.00021919475651469643,-0.0008418776847495268,-0.001912778312047034,-0.0017185734160751072,-0.0006115241568250518
2016-08-02,-0.0006279493556064115,-2.1676088835806577e-05,0.0,-2.2840391003660817e-05,-0.0010323873112019516,-0.0012040492591337015
2016-08-03,-0.0006451577548029483,1.659650446340348e-05,-5.413181119366298e-05,0.0003147076811969273,-0.0009989112104496825,-0.0009850052988666853
2016-08-04,-7.45441777419013e-05,-0.0006638708862966317,-7.487459720397554e-05,0.0020368710818736797,-0.0005904895274257552,-0.0013610503973579822
2016-08-05,1.5163232146349077e-05,0.0012884605051208837,-0.00019305894843974378,0.001978849517936595,0.0005393835263776058,2.5823910303725533e-05
2016-08-08,-0.00047279474676207174,0.00015397024146683827,-0.0003206735414485258,0.0014620188162403848,0.0006233735583396664,-8.818565781172917e-06
2016-08-09,0.001710236620581837,-5.1712969062951664e-05,0.0008286764810467869,0.008166920768059112,0.0013313892331079788,-0.00014234779483107273
2016-08-10,0.0014564408145304882,-0.00010808589335898754,-0.00023403600550835622,0.000650326730654612,0.0005300344203900323,5.909852780410483e-06
2016-08-11,0.00020245271163076668,2.921332180132717e-05,-0.00014682723116275746,0.00012056147079267762,0.0008952184122885823,0.0
2016-08-12,0.0010913417379842586,0.0002861949380426073,-0.0003837904103184002,4.055219431645136e-05,0.005051476881571539,0.0
2016-08-15,0.0014355680531555144,0.0021505229706655278,0.0007039357489959968,0.0008626624979262235,0.001119955523414342,0.0
2016-08-16,0.002175228436751055,0.0003755333518345905,-0.0001634683510487689,0.0008387554028632322,0.0001002948001162326,9.94073717175538e-05
2016-08-17,9.52891161811224e-05,0.0007121467934537999,-2.459788394376808e-05,0.00027729486408396554,0.00026523542376745375,7.129435162112035e-05
2016-08-18,0.0003751308451002704,5.398982117476049e-05,0.0,9.140184884760737e-05,0.0,0.0
2016-08-19,1.435472293920133e-05,0.004556763114664907,2.9256813176877396e-05,0.0,0.00042023138655719757,0.0
