stock_code,判断准确率,回测起始日期,回测截止日期,总收益率,年化收益率,最大回撤率,最大回撤开始日期,最大回撤结束日期,年化超额收益率,信息比率,总天数,交易天数,交易频率,胜率,盈亏比,夏普比率,年化主动投资收益率
600362,0.4893,2012-04-09,2019-12-31,-0.0062,-0.0008,0.3526,2012-05-28,2014-01-09,0.0284,0.07,1876,83,0.04,0.4217,1.46,-0.09,-0.1151
600383,0.4734,2012-04-09,2019-12-31,0.0002,0.0,0.3428,2018-01-17,2018-09-28,-0.1656,-0.35,1882,110,0.06,0.4455,1.38,-0.05,-0.267
600406,0.4856,2012-04-10,2019-12-31,0.5503,0.0655,0.3373,2017-11-09,2019-08-23,-0.0035,-0.01,1742,99,0.06,0.4343,1.77,0.2,-0.1579
600426,0.4891,2012-04-10,2019-12-31,1.317,0.1194,0.4339,2012-04-24,2014-02-07,-0.0951,-0.2,1877,103,0.05,0.4854,1.64,0.37,-0.2135
600436,0.5016,2012-04-10,2019-12-31,1.8287,0.1504,0.2625,2015-04-13,2015-09-11,-0.1482,-0.34,1870,144,0.08,0.5556,1.32,0.6,-0.2331
600438,0.4919,2012-04-09,2019-12-31,3.6291,0.2488,0.2478,2017-12-20,2018-10-11,-0.0333,-0.05,1738,98,0.06,0.4694,2.5,0.57,-0.2157
600460,0.5022,2012-04-10,2019-12-31,0.3926,0.0473,0.339,2015-12-16,2016-02-01,-0.1519,-0.26,1804,33,0.02,0.4545,1.8,0.11,-0.3303
600519,0.4851,2012-04-09,2019-12-31,1.0547,0.1012,0.3258,2012-05-30,2013-03-29,-0.2202,-0.63,1882,135,0.07,0.5407,1.26,0.47,-0.2421
600547,0.5059,2012-04-25,2019-12-31,0.3915,0.0502,0.4592,2012-11-14,2014-07-17,0.0045,0.01,1700,56,0.03,0.4464,1.73,0.13,-0.1583
600570,0.5055,2012-04-09,2019-12-31,3.4587,0.2291,0.4578,2015-03-27,2016-01-06,-0.1052,-0.17,1826,60,0.03,0.5833,1.55,0.6,-0.3041
600584,0.4829,2012-04-10,2019-12-31,-0.4489,-0.0862,0.5846,2012-05-03,2017-07-31,-0.3196,-0.54,1665,45,0.03,0.4444,1.06,-0.33,-0.4317
600585,0.4925,2012-04-09,2019-12-31,0.9954,0.0972,0.2649,2015-01-16,2016-10-17,-0.1098,-0.28,1876,142,0.08,0.5141,1.35,0.38,-0.1897
600588,0.4925,2012-04-13,2019-12-31,3.2896,0.2176,0.269,2012-11-14,2013-11-05,-0.0082,-0.01,1864,59,0.03,0.5593,1.81,0.43,-0.2582
600600,0.5008,2012-04-09,2019-12-31,1.1013,0.1045,0.2683,2018-07-18,2019-03-26,0.0351,0.1,1883,145,0.08,0.4828,1.61,0.41,-0.0584
600606,0.5136,2012-04-09,2019-12-31,1.9524,0.1754,0.2025,2013-01-28,2014-10-22,0.0959,0.16,1688,28,0.02,0.6786,2.14,0.54,-0.1507
600660,0.4854,2012-04-10,2019-12-31,0.3395,0.0399,0.2493,2018-01-08,2019-03-26,-0.1764,-0.54,1883,146,0.08,0.4521,1.49,0.15,-0.2133
600674,0.4888,2012-04-13,2019-12-31,0.46,0.0521,0.1542,2014-09-25,2015-09-17,-0.1351,-0.42,1878,114,0.06,0.4912,1.43,0.26,-0.1865
600690,0.4989,2012-04-09,2019-12-31,0.6163,0.0698,0.2835,2015-04-01,2015-09-18,-0.162,-0.38,1794,145,0.08,0.4621,1.49,0.21,-0.2344
600741,0.4752,2012-04-09,2019-12-31,-0.1701,-0.025,0.3706,2015-05-07,2017-09-15,-0.2189,-0.55,1856,145,0.08,0.4759,1.09,-0.19,-0.2794
600745,0.5068,2012-04-10,2019-12-31,22.4665,0.7612,0.27,2012-07-03,2014-06-19,0.2921,0.28,1405,42,0.03,0.6429,4.13,0.84,-0.1262
600760,0.4913,2012-04-09,2019-12-31,1.5173,0.1392,0.4644,2012-05-04,2012-11-26,-0.0763,-0.09,1785,33,0.02,0.4545,2.66,0.19,-0.2926
600763,0.4945,2012-04-10,2019-12-31,0.7849,0.0882,0.5783,2014-11-13,2017-05-24,-0.3204,-0.65,1727,105,0.06,0.5333,1.26,0.27,-0.3532
600795,0.5006,2012-04-10,2019-12-31,0.8552,0.0894,0.2357,2013-04-26,2014-06-19,0.062,0.17,1818,107,0.06,0.4766,1.92,0.37,-0.0323
600803,0.4992,2012-05-14,2019-12-31,0.2964,0.0373,0.3574,2016-12-22,2018-11-29,0.026,0.05,1787,45,0.03,0.4444,1.78,0.09,-0.1718
600809,0.5019,2012-04-10,2019-12-31,0.1879,0.0235,0.6474,2012-10-24,2015-09-16,-0.1304,-0.25,1871,134,0.07,0.5075,1.14,0.03,-0.2648
600837,0.4872,2012-04-09,2019-12-31,1.028,0.0993,0.3298,2015-02-26,2018-12-18,0.0159,0.02,1882,92,0.05,0.4565,2.17,0.16,-0.1275
600845,0.4983,2012-04-10,2019-12-31,2.1729,0.1736,0.4754,2015-10-23,2018-10-09,-0.0839,-0.14,1818,113,0.06,0.5221,1.5,0.4,-0.2487
600884,0.5,2012-04-09,2019-12-31,0.6739,0.0722,0.2522,2018-05-14,2019-06-03,-0.0422,-0.08,1862,44,0.02,0.5455,1.27,0.23,-0.2281
600886,0.5189,2012-04-10,2019-12-31,1.1697,0.1131,0.1507,2017-06-08,2018-02-01,-0.1107,-0.34,1821,113,0.06,0.4956,1.71,0.53,-0.1621
600887,0.4833,2012-04-10,2019-12-31,-0.5177,-0.0943,0.5648,2012-04-10,2019-10-18,-0.3315,-0.84,1856,125,0.07,0.4,1.13,-0.56,-0.3545
600893,0.4863,2012-04-11,2019-12-31,-0.0079,-0.0011,0.6787,2015-05-26,2019-12-23,-0.0602,-0.09,1752,96,0.05,0.4271,1.93,-0.03,-0.201
600900,0.4921,2012-04-09,2019-12-31,0.4541,0.0546,0.231,2015-06-08,2016-06-16,-0.1599,-0.71,1776,120,0.07,0.475,1.52,0.29,-0.1628
600919,0.5278,2016-11-03,2019-12-31,-0.0551,-0.0183,0.1798,2016-11-10,2018-08-16,0.0597,0.28,773,42,0.05,0.5,0.92,-0.29,0.0275
600926,0.4986,2017-01-20,2019-12-31,-0.095,-0.0344,0.2673,2017-02-13,2018-08-17,-0.026,-0.1,718,36,0.05,0.4722,0.93,-0.42,-0.0793
600958,0.4887,2015-06-17,2019-12-31,-0.5421,-0.1634,0.6575,2015-06-17,2018-07-04,0.0716,0.14,1103,57,0.05,0.3684,1.12,-0.5,-0.0699
600989,0.4845,2019-08-09,2019-12-31,0.003,0.0078,0.037,2019-11-29,2019-12-26,0.1113,0.47,97,6,0.06,0.3333,2.18,-0.05,0.0755
600999,0.4877,2012-04-09,2019-12-31,0.9551,0.0942,0.3734,2016-11-08,2018-12-11,0.0111,0.02,1876,121,0.06,0.4545,1.81,0.28,-0.1372
601006,0.491,2012-04-09,2019-12-31,-0.0859,-0.012,0.4828,2015-06-08,2016-06-13,-0.0866,-0.25,1882,123,0.07,0.4878,1.09,-0.13,-0.151
601009,0.4899,2012-04-09,2019-12-31,1.0886,0.104,0.2194,2016-12-07,2017-07-24,-0.0792,-0.2,1876,112,0.06,0.4018,2.44,0.33,-0.1509
601012,0.4871,2012-07-11,2019-12-31,0.621,0.0707,0.3647,2013-02-06,2016-02-01,-0.3971,-0.68,1782,51,0.03,0.5294,1.34,0.18,-0.438
601021,0.4942,2015-04-23,2019-12-31,-0.263,-0.0662,0.4286,2015-06-08,2019-01-04,-0.0334,-0.08,1123,57,0.05,0.4386,1.06,-0.38,-0.1597
601066,0.4652,2018-09-12,2019-12-31,0.7573,0.5677,0.3114,2019-03-27,2019-11-01,-1.4047,-1.67,316,17,0.05,0.5294,1.78,0.92,-0.6448
601088,0.489,2012-04-09,2019-12-31,0.1371,0.0179,0.4147,2018-01-08,2019-05-23,0.0023,0.01,1820,109,0.06,0.4495,1.39,0.02,-0.0913
601100,0.4824,2012-04-09,2019-12-31,0.6959,0.0748,0.3263,2012-04-25,2012-11-14,-0.1983,-0.41,1845,88,0.05,0.4659,1.63,0.23,-0.29
601111,0.4854,2012-04-10,2019-12-31,-0.2839,-0.0446,0.6542,2015-06-04,2017-09-05,-0.1258,-0.27,1846,131,0.07,0.458,1.2,-0.18,-0.2338
601117,0.4835,2012-04-10,2019-12-31,-0.5321,-0.0968,0.6821,2013-03-01,2018-12-20,-0.1155,-0.27,1880,104,0.06,0.4327,0.99,-0.48,-0.2315
601138,0.4582,2018-09-03,2019-12-31,-0.2164,-0.1733,0.2597,2018-11-06,2019-05-15,-0.3683,-0.75,323,7,0.02,0.2857,0.85,-0.85,-0.4289
601155,0.4513,2016-03-18,2019-12-31,-0.2201,-0.0655,0.4467,2018-01-18,2019-08-02,-0.514,-1.05,924,15,0.02,0.7333,0.28,-0.34,-0.4684
601166,0.492,2012-04-17,2019-12-31,0.9447,0.0936,0.2872,2013-03-12,2014-07-09,-0.0677,-0.18,1874,120,0.06,0.475,1.72,0.36,-0.1361
601169,0.5095,2012-04-16,2019-12-31,0.2899,0.0355,0.2553,2015-05-26,2019-12-02,-0.0541,-0.18,1839,105,0.06,0.4952,1.3,0.12,-0.1102
601186,0.5176,2012-04-10,2019-12-31,1.8466,0.1509,0.3598,2015-05-19,2015-07-01,-0.0003,-0.0,1876,103,0.05,0.466,2.16,0.38,-0.1429
601211,0.488,2015-09-22,2019-12-31,-0.174,-0.0451,0.325,2015-10-14,2018-12-10,-0.0498,-0.15,1043,74,0.07,0.4459,1.06,-0.39,-0.132
601216,0.498,2012-04-09,2019-12-31,1.4272,0.1353,0.2955,2012-05-04,2012-11-29,0.0084,0.01,1761,56,0.03,0.4464,2.47,0.3,-0.2224
601225,0.4978,2014-04-30,2019-12-31,0.0908,0.0159,0.5451,2015-05-11,2017-12-25,-0.1706,-0.33,1386,81,0.06,0.4938,1.2,0.01,-0.2989
601229,0.4929,2017-02-16,2019-12-31,-0.0742,-0.0272,0.1784,2017-08-01,2017-11-29,-0.0327,-0.13,704,49,0.07,0.449,1.16,-0.24,-0.0715
601236,0.5484,2019-09-30,2019-12-31,0.1915,1.0384,0,2019-09-30,2019-09-30,0.4348,0.78,62,2,0.03,1.0,,2.91,0.0607
601238,0.4871,2012-07-03,2019-12-31,0.2662,0.0333,0.3023,2017-06-20,2019-01-17,-0.1171,-0.28,1817,78,0.04,0.4103,1.85,0.1,-0.224
601288,0.5066,2012-04-10,2019-12-31,0.7007,0.0737,0.1442,2013-02-18,2014-02-20,-0.0336,-0.13,1883,102,0.05,0.4706,1.85,0.4,-0.0771
601318,0.4947,2012-04-10,2019-12-31,1.1072,0.105,0.3082,2012-04-25,2013-07-29,-0.1408,-0.36,1882,129,0.07,0.4961,1.66,0.36,-0.1957
601319,0.4558,2019-02-19,2019-12-31,-0.2982,-0.3397,0.449,2019-02-28,2019-12-26,-0.5822,-0.89,215,12,0.06,0.3333,1.1,-0.81,-0.5802
601328,0.5037,2012-04-10,2019-12-31,0.4742,0.0533,0.2611,2015-07-23,2019-12-03,-0.025,-0.08,1882,93,0.05,0.4839,1.56,0.24,-0.088
601336,0.4822,2012-04-10,2019-12-31,0.2975,0.036,0.3236,2016-11-28,2019-08-30,-0.0426,-0.09,1858,108,0.06,0.4167,1.73,0.1,-0.1876
601360,0.4929,2012-04-20,2019-12-31,0.057,0.008,0.4987,2015-12-14,2019-10-29,-0.2268,-0.4,1749,29,0.02,0.5172,1.17,-0.02,-0.3713
601377,0.5252,2012-04-09,2019-12-31,1.0786,0.1037,0.3647,2014-12-02,2015-06-29,0.0318,0.06,1868,70,0.04,0.4857,1.69,0.28,-0.1288
601390,0.4978,2012-04-09,2019-12-31,1.7582,0.1528,0.3632,2017-11-02,2019-12-03,0.0041,0.01,1798,93,0.05,0.4516,2.59,0.31,-0.136
601398,0.495,2012-04-10,2019-12-31,0.0828,0.0107,0.2056,2018-01-30,2018-12-19,-0.0915,-0.37,1883,89,0.05,0.4382,1.44,-0.02,-0.1262
601600,0.5068,2012-04-09,2019-12-31,0.8336,0.0899,0.4039,2012-05-11,2014-07-09,0.1767,0.35,1774,70,0.04,0.3857,2.59,0.22,0.0123
601601,0.4973,2012-04-09,2019-12-31,-0.346,-0.0552,0.5907,2012-12-31,2019-01-14,-0.1742,-0.46,1884,138,0.07,0.4493,1.09,-0.34,-0.2453
601615,0.4497,2019-04-25,2019-12-31,-0.1019,-0.1481,0.2402,2019-04-25,2019-05-09,0.0344,0.06,169,9,0.05,0.5556,0.66,-0.43,-0.1608
601618,0.5138,2012-04-09,2019-12-31,0.698,0.0765,0.3033,2012-05-02,2014-01-21,0.0475,0.1,1810,96,0.05,0.4062,2.22,0.21,-0.0899
601628,0.5035,2012-04-09,2019-12-31,1.9466,0.1556,0.3432,2015-10-27,2016-09-28,0.0345,0.08,1883,105,0.06,0.4095,2.57,0.48,-0.0835
601633,0.5081,2012-04-10,2019-12-31,1.7606,0.1475,0.3738,2015-11-19,2018-08-16,0.0259,0.06,1860,121,0.07,0.438,2.1,0.49,-0.1278
601668,0.5021,2012-04-09,2019-12-31,0.3829,0.0443,0.2672,2013-02-04,2014-06-23,-0.1262,-0.31,1884,99,0.05,0.4747,1.5,0.14,-0.2101
601669,0.4901,2012-04-09,2019-12-31,-0.2543,-0.0409,0.4244,2012-04-19,2014-04-18,-0.0731,-0.16,1769,74,0.04,0.3919,1.46,-0.21,-0.2062
601688,0.4992,2012-04-09,2019-12-31,1.7314,0.1444,0.2561,2013-09-23,2014-07-10,0.0116,0.02,1877,97,0.05,0.4536,2.46,0.22,-0.1562
601689,0.4805,2015-06-15,2019-12-31,-0.3673,-0.0995,0.4282,2015-06-15,2015-09-14,-0.045,-0.08,1101,38,0.03,0.4737,0.92,-0.36,-0.2392
601698,0.4776,2019-09-23,2019-12-31,-0.1401,-0.4332,0.2311,2019-09-23,2019-11-29,0.2074,0.32,67,4,0.06,0.5,0.49,-1.03,0.2673
601766,0.4983,2012-04-09,2019-12-31,2.3536,0.1848,0.4062,2018-01-23,2019-12-26,0.089,0.11,1798,110,0.06,0.4182,3.25,0.23,-0.0558
601788,0.4888,2012-04-10,2019-12-31,0.2872,0.0346,0.5027,2014-12-25,2018-10-10,0.0141,0.02,1870,103,0.06,0.3786,2.38,0.04,-0.1547
601799,0.5155,2012-04-10,2019-12-31,2.2493,0.1755,0.5375,2015-06-01,2015-09-29,-0.1832,-0.35,1837,100,0.05,0.52,1.74,0.49,-0.2784
601800,0.4859,2012-06-11,2019-12-31,-0.3272,-0.0528,0.5576,2014-11-26,2019-12-24,-0.1665,-0.35,1842,88,0.05,0.3409,1.73,-0.27,-0.2834
601808,0.5,2012-04-09,2019-12-31,-0.1013,-0.0142,0.6447,2015-04-08,2018-08-06,-0.0456,-0.1,1884,132,0.07,0.4848,1.11,-0.11,-0.1731
601818,0.5131,2012-04-09,2019-12-31,-0.1118,-0.0158,0.4925,2015-01-14,2017-06-07,-0.1271,-0.38,1873,112,0.06,0.4018,1.51,-0.15,-0.1805
601838,0.5025,2018-05-08,2019-12-31,-0.121,-0.0769,0.2117,2018-09-12,2019-05-09,-0.0178,-0.06,406,17,0.04,0.4706,0.71,-0.64,-0.1015
601857,0.495,2012-04-09,2019-12-31,0.0905,0.0117,0.2118,2015-04-23,2015-06-16,0.0524,0.19,1883,84,0.04,0.4048,1.68,-0.01,-0.005
601865,0.5223,2019-05-16,2019-12-31,0.385,0.6867,0.0971,2019-09-27,2019-11-04,0.6332,1.01,157,8,0.05,0.625,2.04,1.84,0.2224
601877,0.4803,2012-04-10,2019-12-31,0.1356,0.0185,0.4455,2015-04-08,2018-09-03,-0.1433,-0.36,1747,138,0.08,0.4058,1.66,0.02,-0.2241
601878,0.5189,2017-09-18,2019-12-31,-0.4295,-0.2242,0.4942,2017-09-18,2018-10-19,0.0565,0.11,557,14,0.03,0.3571,0.67,-0.94,-0.1238
601881,0.519,2017-04-26,2019-12-31,0.1213,0.0449,0.2509,2017-06-07,2018-01-09,0.0512,0.1,657,26,0.04,0.3846,2.06,0.11,-0.1233
601888,0.4857,2012-04-10,2019-12-31,-0.1939,-0.0294,0.4461,2013-02-21,2015-02-10,-0.3455,-0.8,1822,152,0.08,0.4671,1.13,-0.19,-0.3622
601898,0.4997,2012-04-09,2019-12-31,-0.1719,-0.0249,0.4161,2012-05-10,2014-07-10,0.0346,0.08,1883,107,0.06,0.3925,1.53,-0.18,-0.0923
601899,0.5113,2012-04-10,2019-12-31,-0.0566,-0.0079,0.3234,2012-04-24,2014-07-10,-0.0496,-0.12,1852,78,0.04,0.4103,1.51,-0.11,-0.1559
601901,0.502,2012-04-09,2019-12-31,2.6047,0.2007,0.3555,2014-12-15,2018-01-29,0.0885,0.13,1767,49,0.03,0.449,3.14,0.37,-0.1089
601919,0.498,2012-04-10,2019-12-31,0.7,0.0801,0.3635,2012-05-02,2013-07-18,0.0764,0.14,1735,89,0.05,0.4494,1.77,0.19,-0.0979
601939,0.5247,2012-04-10,2019-12-31,1.1554,0.1082,0.0928,2013-04-15,2013-06-21,-0.0119,-0.04,1883,108,0.06,0.5093,1.93,0.57,-0.0741
601966,0.5174,2016-09-30,2019-12-31,-0.007,-0.0023,0.5089,2016-10-21,2018-08-01,0.0583,0.17,777,37,0.05,0.6486,0.59,-0.07,-0.0204
601985,0.4915,2015-09-07,2019-12-31,-0.4028,-0.116,0.4631,2015-11-04,2019-12-04,-0.0157,-0.06,1054,57,0.05,0.3509,0.8,-1.12,-0.0706
601988,0.5189,2012-04-10,2019-12-31,0.5246,0.0581,0.2572,2015-04-27,2016-02-15,-0.0292,-0.11,1883,95,0.05,0.5158,1.39,0.28,-0.0772
601989,0.4955,2012-04-10,2019-12-31,1.1749,0.1246,0.3277,2012-05-04,2013-04-26,0.131,0.26,1667,77,0.05,0.4545,2.18,0.37,-0.0518
601998,0.5056,2012-04-10,2019-12-31,0.2851,0.0342,0.3841,2015-11-18,2018-12-10,-0.0565,-0.14,1881,122,0.06,0.3934,1.88,0.07,-0.1387
603019,0.4932,2015-02-03,2019-12-31,0.5548,0.0987,0.5643,2015-06-25,2017-06-28,-0.047,-0.06,1182,29,0.02,0.4483,2.15,0.14,-0.3001
603185,0.4919,2019-04-02,2019-12-31,-0.135,-0.1793,0.2279,2019-09-16,2019-12-03,0.2564,0.57,185,11,0.06,0.3636,1.15,-0.79,0.2403
603259,0.4711,2018-08-01,2019-12-31,0.0501,0.0362,0.3041,2018-08-01,2019-01-23,-0.416,-0.79,346,19,0.05,0.3684,2.08,0.07,-0.3996
603260,0.5106,2018-01-23,2019-12-31,-0.0939,-0.0513,0.3267,2019-03-06,2019-12-24,0.1481,0.33,472,29,0.06,0.4138,1.31,-0.27,0.0141
603288,0.5069,2014-05-09,2019-12-31,1.4806,0.1803,0.1524,2015-02-10,2016-12-15,-0.2063,-0.53,1381,58,0.04,0.6207,1.52,0.95,-0.2483
603369,0.5133,2014-09-26,2019-12-31,2.4147,0.2735,0.2576,2018-06-08,2018-12-19,0.0072,0.01,1280,78,0.06,0.5256,1.84,0.78,-0.1787
603486,0.4578,2018-08-21,2019-12-31,-0.4208,-0.3393,0.4978,2019-02-19,2019-11-12,-0.0101,-0.02,332,16,0.05,0.4375,0.38,-1.29,-0.2038
603501,0.4727,2017-12-04,2019-12-31,0.7849,0.4145,0.1701,2017-12-18,2018-02-01,-0.8817,-1.23,421,18,0.04,0.5556,2.01,1.05,-0.5819
603659,0.5364,2018-01-29,2019-12-31,0.6586,0.3627,0.1068,2019-03-22,2019-05-22,-0.1096,-0.21,412,25,0.06,0.56,2.04,1.14,-0.2439
603799,0.4851,2015-05-04,2019-12-30,1.1085,0.1851,0.6259,2018-03-21,2019-01-31,-0.102,-0.13,1107,47,0.04,0.5319,1.36,0.34,-0.3947
603806,0.5197,2014-12-08,2019-12-31,1.232,0.1807,0.3063,2016-06-08,2018-03-07,0.0815,0.16,1218,46,0.04,0.587,1.55,0.56,-0.1109
603833,0.4984,2017-07-05,2019-12-31,0.3743,0.1404,0.1977,2018-06-20,2018-08-16,0.1137,0.25,610,48,0.08,0.4167,2.05,0.48,-0.0391
603882,0.5169,2017-12-08,2019-12-31,0.341,0.1584,0.2529,2017-12-25,2018-02-06,-0.1512,-0.3,503,29,0.06,0.5862,1.2,0.46,-0.2649
603899,0.5101,2015-04-29,2019-12-31,-0.1205,-0.0279,0.5415,2015-05-11,2016-07-04,-0.2637,-0.57,1143,65,0.06,0.5846,0.7,-0.19,-0.3373
603986,0.4973,2017-05-12,2019-12-31,0.6892,0.2688,0.2424,2019-09-04,2019-10-24,-0.3714,-0.47,555,16,0.03,0.5,2.0,0.5,-0.4747
603993,0.5012,2013-01-04,2019-12-31,0.4181,0.0538,0.3763,2017-09-28,2018-10-29,-0.0322,-0.06,1680,71,0.04,0.4366,1.77,0.13,-0.2339
688005,0.36,2019-10-22,2019-12-31,-0.3674,-0.9005,0.3674,2019-10-22,2019-11-28,-0.6863,-0.65,50,1,0.02,0.0,,-1.1,-0.9208
688008,0.549,2019-10-22,2019-12-31,0.1428,0.9339,0.0078,2019-12-10,2019-12-26,-0.6699,-1.36,51,4,0.08,0.75,6.24,4.07,-0.3883
688012,0.4902,2019-10-22,2019-12-31,0.1382,0.8958,0.0098,2019-12-25,2019-12-31,-5.2684,-10.8,51,3,0.06,0.6667,7.39,3.88,-0.796
