stock_code,判断准确率,回测起始日期,回测截止日期,总收益率,年化收益率,最大回撤率,最大回撤开始日期,最大回撤结束日期,年化超额收益率,信息比率,总天数,交易天数,交易频率,胜率,盈亏比,夏普比率,年化主动投资收益率
603501,0.5249,2017-12-04,2019-12-31,3.0122,1.297,0.2821,2018-04-26,2018-12-24,0.0008,0.0,421,8,0.02,0.625,4.31,1.18,-0.3078
603659,0.5,2018-01-29,2019-12-31,0.515,0.2893,0.2123,2018-01-29,2018-12-25,-0.183,-0.29,412,7,0.02,0.4286,4.45,0.65,-0.2956
603799,0.505,2015-05-04,2019-12-30,0.5259,0.101,0.6747,2017-10-16,2019-10-17,-0.1861,-0.21,1107,25,0.02,0.48,1.69,0.13,-0.4378
603806,0.4836,2014-12-08,2019-12-31,0.2844,0.0531,0.3769,2016-01-13,2018-10-15,-0.0461,-0.1,1218,23,0.02,0.5217,1.4,0.18,-0.2082
603833,0.5098,2017-07-05,2019-12-31,0.0532,0.0216,0.2893,2018-02-14,2019-01-04,-0.0051,-0.01,610,14,0.02,0.3571,2.35,0.03,-0.1372
603882,0.5268,2017-12-08,2019-12-31,1.1964,0.4832,0.1021,2017-12-08,2018-06-07,0.1736,0.28,503,10,0.02,0.7,2.92,0.93,-0.0538
603899,0.4873,2015-04-29,2019-12-31,0.0041,0.0009,0.3982,2015-05-12,2016-12-09,-0.2349,-0.49,1143,30,0.03,0.4667,1.32,-0.05,-0.3196
603986,0.5117,2017-05-12,2019-12-31,1.0917,0.3981,0.289,2018-08-10,2018-12-20,-0.2421,-0.3,555,13,0.02,0.5385,2.29,0.62,-0.4011
603993,0.494,2013-01-04,2019-12-31,-0.0426,-0.0065,0.5283,2017-08-18,2019-01-02,-0.0925,-0.16,1680,38,0.02,0.3421,2.17,-0.07,-0.2872
688005,0.56,2019-10-22,2019-12-31,0.2254,1.7856,0,2019-10-22,2019-10-22,1.9998,2.42,50,1,0.02,1.0,,3.49,1.1987
688008,0.549,2019-10-22,2019-12-31,0.0529,0.2901,0.0072,2019-12-06,2019-12-31,-1.3137,-2.88,51,2,0.04,0.5,8.39,2.03,-0.5922
688012,0.5098,2019-10-22,2019-12-31,0.2035,1.4975,0,2019-10-22,2019-10-22,-4.6667,-7.67,51,2,0.04,1.0,,4.77,-0.7425
688036,1.0,2019-12-30,2019-12-31,0.0423,183.963,0,2019-12-30,2019-12-30,0.0,0.0,2,1,0.5,1.0,,535.31,0.0
